venue_id,name,venue_category,latitude,longitude,address,checkin_count,last_checkin,osm_url,References,hours_source,Senin_buka,Selasa_buka,Rabu_buka,Kamis_buka,Jumat_buka,Sabtu_buka,Minggu_buka,Senin_tutup,Selasa_tutup,Rabu_tutup,Kamis_tutup,Jumat_tutup,Sabtu_tutup,Minggu_tutup,google_rating,google_rating_count,price_level,description,good_for_children,google_types,primary_type,business_status,wheelchair_accessible,has_parking,accepts_cashless,has_restroom,photo_ref,sublocality,locality,zone_id,time_spent_minutes,description_source
google_00071,Bundaran HI,Historic Site,-6.194985099999999,106.8230701,"RR4F+264, RT.1/RW.5, Menteng, Central Jakarta City, Jakarta 10310, Indonesia",,,,,google_places,11:00,11:00,11:00,11:00,11:00,11:00,11:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,4.6,4741.0,PRICE_LEVEL_EXPENSIVE,"Grand art gallery, shop & cultural venue in a restored 1914 Dutch colonial building.",True,"indonesian_restaurant,tourist_attraction,coffee_shop,cafe,art_gallery,food_store,store,restaurant,food,point_of_interest,establishment",indonesian_restaurant,OPERATIONAL,,True,True,True,places/ChIJ7eBosjv0aS4RfpIv1feiios/photos/AaVGc3kA1hl5PZ0oNw4BN1CL-KQILMgJUi1DNCpKIx9x420UYZD9-b0JSt7nSumjiSeWoTjhs2n2FSi0fmR-3xfVEuAjClqdJwlkjG4TDxYpIa322UZPfX0JA7NqLWH8EhYViBObmsKiC3iY1Pz_USTksilATbo9GEVQXsBsXuCCK4eJQEnyq5gCk9IKgE4Pd_1g2NLyo7Iy-bkneJethFSCfowDm8BrKScSYNV7jOJOL1-BUAiwjbOdGb0fhO6xrCvoJtpyckHHIV4p8Dse7y0hXxprNg8N1bVg_lkcpAF2WTBPg444ZeDkzC3ufP52hpBCBL7mxx89TL_EXy-CM-q8XAX5qWvkh-y1iNK3IEarjIWROv7_IL6ZI9wUopr9zTzTFoHkYX0c3T76D89cFIEI4AL1D8A6tOqLkEzrewOPzs_lSe6r,Gondangdia,Kota Jakarta Pusat,1,64,
google_00074,Mangrove Ecotourism Centre PIK,Historic Site,-6.121821,106.7550201,"Jl. Mandara Permai VII, RT.1/RW.7, Kapuk Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia",,,,,google_places,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:30,21:30,21:30,21:30,21:30,21:30,21:30,4.8,3018.0,,"City-center recreational area with walks in mangrove forest, plus fishing ponds & resident monkeys.",True,"performing_arts_theater,tourist_attraction,art_gallery,event_venue,point_of_interest,establishment",performing_arts_theater,OPERATIONAL,True,True,,True,places/ChIJf8IvSSD0aS4RGoaqXgFCQ4I/photos/AaVGc3nXiv367cG2hmcBaZomFkekvrZBsnlN1PpfnxVk752D9re1-xwhI4NFpY3tuQpSKb7dqqROGTNMqw0UG6IoB_Mk1j4mSKQIFIqXb2cbxH2r7vCLMWmBLZVSfsE-7abX56SrVx0vvqlGKPcfcG6_1TPgucCACV9JzceS5sZCVlbC-URU45WLfKGjCXGsas8WFtMsRX2XgqtNDpGrIITTDuxB4mZ9nxEvevMxh5359yrrW6vCvLVRONaIy_9EOVFLceXbjn9Wc5WxRBhts51Y4QljpFG47cRFvOfASpjv4etWQKn0nTQ6aQWxdxCOz6VPVZNn1olaNk4l74V44FRhGPy8DDcHRspeRd3Sf1MR5Epzd65uiwEtmQ5bCo7A7g1yA-Jy1RFJ83DQkVJudoiwGtEKsXL5H4nYJTjQHXBFYKgiog,Kebon Melati,Kota Jakarta Pusat,3,60,
google_00075,Tugu Manggis,Historic Site,-6.1880454,106.7834646,"No., Jl. Kemanggisan Utama Raya No.10, RT.8/RW.9, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480, Indonesia",,,,,google_places,Tutup,10:00,10:00,10:00,10:00,10:00,10:00,Tutup,15:30,15:30,15:30,15:30,15:30,15:30,4.6,394.0,,Tugu Manggis adalah galeri seni dan ruang budaya di Jakarta dengan suasana artistik. Tempat ini memadukan pameran seni dengan kafe bernuansa homestay.,True,"art_gallery,cafe,food,point_of_interest,establishment",art_gallery,OPERATIONAL,,,,True,places/ChIJN5_U2SL0aS4RDl6z8HkQ8qI/photos/AaVGc3n1TShgHNNtuWH-NjBKF-pu6xvXiW9DhFi-PuLWWtWWynj0iou6jzYS_vUJGv1eUCj4ZExgUdQHHxN8rRWHIo1UIuqnpMtMW3GGoE9HkdeCohgbqWvl18c2tKz2Evisrqrs_25eCnLK4fywDnkj1-L6tBCk1d-D2kWCWhgSD0sAay0eiNbryWAwkXq0dKNtWFx7XdY2JkBAiO3HmIk7z0qlKhF8I8vMffDNWlquyLGt328d-oql_vq7c9w5lyvwl8RnLVf588Ml7wSN2HBgaWz2y8U_YYt-QLswiv4XLs8fbXTnIKpxnDMYp4624_WA_CJeHwrvkpirw74Wz524uJis2_63F9HZKW9Acw3F3e1gkzMMRBSGn174FUODlI0s38WfnmxIvCxx7RtkFWOgc37e8Gx3LQvKq_WOqs3CglmWdFJ5deGh2hGVQ13aJ1fC,Gondangdia,Kota Jakarta Pusat,6,44,web_manual
google_00077,Antara Gallery of Photo Journalism,History Museum,-6.1654855,106.8340188,"Jl. Antara No.59 2, RT.2/RW.1, Ps. Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia",,,,,google_places,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,4.9,226.0,,Antara Gallery of Photo Journalism adalah galeri foto jurnalistik milik kantor berita ANTARA di Pasar Baru. Galeri ini memamerkan foto-foto bersejarah yang merekam perjalanan bangsa Indonesia dari masa ke masa.,True,"art_gallery,store,point_of_interest,establishment",store,OPERATIONAL,True,,True,True,places/ChIJg-k9A1X1aS4RQuMtUlVVv04/photos/AaVGc3kxRJc3E13XVovlCJY1gCOaueKoDR4pGBVyuj7JUy0PQnR34rqH0iiKYDvwOvTack81nppK1CzxcsyH6IXpD-7_DZm9Mp4Z3Kyjc2RQ1RAKPsoPhtCkdLA3ZPBQBmUH0212ldCdp9E8_7Sm2K49TknrHQHdyYpUYKQYtwwqfDN9tx5VQdbPQBH-4CEooqsaqYuf_ZLuYeTbPui-h3TKLZgSDfArL2yZN5LlabgCHjdtA5Zh4IxfUwlhivEW4_bUY8RTDZrBYuGBDqJ5OmP6C2c6gva3X5ekf7CyU0gKw900BBUPqSOKF-O2npbVnHpaBW-8nMah_Q9HC2AIIeALmIplWGFsm8W4UeqjqZ5bhf4_O2ogqoiSqdoJwEhrJTnycsWswVnNONwuUaJkXfmmlwvkIStQUke0WKeMXqEIo70E6A,Karet Kuningan,Kota Jakarta Selatan,1,63,web_manual
google_00078,"BARTELE GALLERY - Jakarta, Indonesia",History Museum,-6.195214699999999,106.8220298,"Hotel Indonesia Kempinski Jakarta, Jl. M.H. Thamrin No.1, RT.1/RW.5, Menteng, Kec. Menteng, Jakarta, Daerah Khusus Ibukota Jakarta 10310, Indonesia",,,,http://www.bartelegallery.com/,google_places,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,18:00,18:00,4.6,244.0,,"Decorative art gallery since 2009 featuring a collection of antique Indonesian maps, prints & books.",True,"art_gallery,point_of_interest,establishment",art_gallery,OPERATIONAL,True,,True,True,places/ChIJSwx-MxPxaS4RJyjbXLkdymY/photos/AaVGc3naIzVEkm2dN_LR-UiuC2BLYzukbHhgzPQf_VO8o2iIrH72t76_XAwlG4Q0kn-qg2BHNM2rI1vT3LhXpaC6i1lIGIm3mPTAVxoT9Ei2p5SWRC9NCrvheRQphE7wA-GY4f96otB4ZNuyoDS44StFNMv0LAJ2Ec_Iwki0XonP2Jx4bMg32jvZCs5Kg3MfK2DeMvQNtkSbqlMLokRyV-1PlBQy-bjgmasjyIfmmtSlLLieudwBTGiXl47DDDmZJKM7H7-t3LD_fIXeIDUIJhA9Ndpm8ELJykfyCVX9zOVEfyXHiQqj3L0hjJHkNSHJrIhZkNvkUJY_F2PjiM701CXEHjO40ip8mfENydJrS3H3Y3x9Yni-oPIT2O3ewLNSsYxtq9NxLuFuqPnR6AirNVcsSZ5gWO1IZ4-XQmdWNtSzf7z82AgcJC-rid_kULIy_rtO,Kramat Pela,Kota Jakarta Selatan,1,63,
google_00143,Galeria Sophilia,Art Museum,-6.265,106.789,"Calvin Tower, Level 6-7, Jl. Industri Raya No.Kav. 1 Blok B14, RW.10, Pademangan Tim., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia",,,,https://instagram.com/galeriasophilia,google_places,06:00,06:00,06:00,06:00,06:00,06:00,06:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,4.2,2376.0,,Galeria Sophilia adalah galeri seni yang menampilkan koleksi karya seni rupa. Ruang pamer ini menjadi tempat apresiasi seni bagi pengunjung.,True,"swimming_pool,water_park,amusement_park,sports_activity_location,point_of_interest,establishment",swimming_pool,OPERATIONAL,True,True,,True,places/ChIJpyn4Lfj0aS4R616HI1XOMSI/photos/AaVGc3nhBEXFKGRn7EN6VOLSVRkoBLqcciyJ7AWPwDuyZh6pA9tqzRSUbXB5y3K33gQ76_z5RoMDUGajn4vGYtLgwI9mjaCmic6wBkn7xapNxvPcG_onupPuQzc6Eq7g6nevUsns2655hkH-lhMeKCBt2h_25tmvklBJfmaWI9giEV15PWI4O8t21Ou-iujcERQPnaSELVMWM75V3vy6ilE3AYbOz56Red5iWtfttJIRkxvx1Lwc5wJ6wBav6utXPcBkPvPV94SX9x35kvGsSFa8sAI8kx37_-0gh87VSg2xaF0IWgg835Tw14Ajl-Xo-lROC7EyuN3ErHSgEcf913CgqMeRyEyihK8xFPG3ZsllAWarBjJj6_x4AvUx1inmHrpjlW98MBZswikM3VqKL3qVEuKlZPoLP5gtAf4NhyGws3lBag,Cempaka Putih Barat,Kota Jakarta Pusat,0,73,web_manual
google_00080,Taman Impian Jaya Ancol (Ancol Dreamland),General Entertainment,-6.1254,106.8372,"Jl. Lodan Timur No.7, RT.14/RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",317.0,,,https://www.ancol.com/unit-rekreasi/ancol--1,google_places,06:00,06:00,06:00,06:00,06:00,06:00,06:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00,4.6,47936.0,,"Family beachfront resort offering a theme park, water-based rides, multiple hotels & a golf course.",True,"tourist_attraction,sports_activity_location,point_of_interest,establishment",sports_activity_location,OPERATIONAL,True,True,True,True,places/ChIJcdfvd3T0aS4RWFPBwpxqIIU/photos/AaVGc3kIxKCeGOc8XUPabR_240ivILFTFoE7OIaCa7_droV6cYHnOXomCKQPorE8HasGOAMfHkq7xO0S2TURFyncC379AWAaC-cWJ-y3ViG5Zv5xb-md40VfgOoz5j_NX-i4sfp9NP6BNi_cBuu2pGL8gKCghqugKcKWragUvurXLP7TQ1xfPxqKgt9cglXn4ZUaJqmuJttEuiK7cDhfIIyJoMWY-zOwENAtJcPZi0qV-sxLss1Kre3EDeD0bgsMso0cyAkBf7SnKhX2yZWMguKarTPD4T_ay7nVJNAFYLZsvEv_TxO4_ikIspkaZ6HUyCV7xlD97vy_g7MK0yjhm9iiCYu_ay9oy91i7d4LZ16iLA-OZAwnpD1GhWsO1nNYfm5R-HXHNkHQvHIcsWoWdT0K1_QjVp5hXHGRBC4bKrVWg-s,Ancol,Jakarta Utara,5,179,
google_00081,Gereja Maria Bunda Karmel,Church,-6.190225486306153,106.7805978984447,"Jl. Karmel Raya No.2, RT.9/RW.4, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia",265.0,,,http://www.parokitomang.or.id/,google_places,08:00,08:00,08:00,08:00,08:00,08:00,08:00,15:30,15:30,15:30,15:30,15:30,15:30,15:30,4.8,3837.0,,"Modern Catholic church with a tentlike ceiling, colorful windows & statues of the Virgin Mary.",,"tourist_attraction,church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,,,True,places/ChIJBTzzBeX2aS4RsQro1BBCDbA/photos/AaVGc3nRyd_unFFxZrA2b8xwZtimERRqpe8lHMRiDnuVXf0ld1l9aCNLo17IYbp16-MZsQ9RG3vGJso3ZOhB0MpQxtxd2WB4fKTsAH9c9s4x5vLF2GXSPL98MNH_A7r9Kny0-PzPLF4mR2HcjMacBfm9dqfQ-PC7MQPjpu72RvoBX9JqD5ZU5yszJD5JLbVnESo_B1bXRnJ6xYqJ6qm699kGk5XYxK4Slpvzdny51j3uMyly7U6M3WJqsYtProfhAPUTh7TqlLVcTlRpbAAeJhLelF6BwkY8IfLAMlLfEq8poQ8_oWDvX3Cp9GYBG7Grd00V5loyAQFZ0tYpePWcfMgfZZWPhpamcEtad5a01YJjzKHcrA7MYSioJlFaTzqmaDQB-wh1pVkpJDiwsD7neWD8YF5RazIPFHEsY2b_CbNX30k,Kebon Jeruk,Kota Jakarta Barat,6,46,
google_00082,Taman Mini Indonesia Indah (TMII),General Entertainment,-6.303381143895578,106.89012228272414,"Jl. Taman Mini Indonesia Indah, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13820, Indonesia",233.0,,,https://tamanmini.com/taman_jelajah_indonesia/,google_places,06:00,06:00,06:00,06:00,06:00,06:00,06:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,4.6,174377.0,,"Park bringing Indonesian culture & nature to life via museums, gardens & replicas of famed sights.",True,"tourist_attraction,amusement_park,amusement_center,park,museum,point_of_interest,establishment",tourist_attraction,OPERATIONAL,True,True,True,True,places/ChIJYaJ20FDtaS4RDNry7LknMQc/photos/AaVGc3n842DWNIymTX7qKN9ECRl0IYwnI7uDo3g8_VvkgLeXaqr1J_d9Mq-ddxiN8TzhqrK_iIjVbwYVstTCdzMhx7BrVjXA4piFuV9rW3bQsB18zItzYXcuXDnSO3l0ZWTOYfAmECy-pUZRnrEvqUmextFVAjE6SzINgUY8sODfpftyg0VebB3sq3xqoFeE_0iwItLbBvf7p16gNANHt40xepasRFHbk1qXieMyS-rEt3ncb7XC1GdU84hVpYolS8XqWueUGKJdX81STLlz9qv9zwL9kbs8NrrGOj3loSX-HhI3R7v-tIq3KiWSdOvcP9rp7x0snI7C50wjfYXvCjgZOEidzOOZDz0GiP7LqJ0IpRaNsaoNpNndH3gc5LJrZ0LtO_XTtw9Nc2hPp8mgdDphak_b_QQqCBl_jgW9daklxanlqeVT6keeWMSR-S0qrxHa,Ceger,Kota Jakarta Timur,7,209,
google_00083,Gereja Katolik Santo Yakobus,Church,-6.157110142127306,106.89358234405518,"Jl. Pulau Raya No.1, RT.15/RW.3, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",201.0,,,http://yakobus.or.id/,google_places,08:00,08:00,08:00,08:00,08:00,08:00,08:00,16:00,16:00,16:00,16:00,16:00,16:00,16:00,4.8,1440.0,,Gereja Katolik Santo Yakobus adalah gereja paroki Katolik di Jakarta yang menjadi tempat ibadah umat dengan arsitektur khas gereja Katolik.,,"church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,,,True,places/ChIJXbuAlT71aS4RAM1i4jZJBeM/photos/AaVGc3ld7WQlaqp1Lroi3bisKbx0RWwbwo74gS9zxlitOW0mabxBU_OTtlbVS6fmdz9mzjPt56xrRHiZl-W8mxS-PF3K9rHWB17KKLIzQzDIWumfNaUBmJ7Q8DAVswOXv44K08-it-dqOhhxeNqeegHBNmJ1FN-lsxZYKLazilMtiNZzbDmdt_O2pRk7RSj6usTzlZ5WHGbBKFZsTUw-OX_QsYAlCoN2_jxsrtGFLfc9plB13S8gPth8tuVEwZC3W3_MJcGSuj5zTlIun70mZCeU0yz8nEIfPKuKZQTh9TQHLLUuvRYp8MddUvdmHItZH9TkHEEJWNA6GDj30oFohxmilS0lP4mECuqQcif2sZl5qj3POT3QRm5PKDxdPtHtWnpPgqSeIDxO0axwkk5I5cblzF9J9XHdisRQy9vgyoKDZ60G5Q,Kelapa Gading Barat,Jakarta Utara,4,41,web_manual
google_00085,Taman Suropati,Park,-6.199811523605124,106.8326477027097,"Jl. Taman Suropati No.5, RT.5/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",147.0,,,,google_places,06:30,06:30,06:30,06:30,06:30,06:30,06:30,17:00,17:00,17:00,17:00,17:00,17:00,17:00,4.6,22308.0,,"Urban park created in 1920 featuring a series of sculptures & fountains, plus paved paths & benches.",True,"city_park,tourist_attraction,park,point_of_interest,establishment",city_park,OPERATIONAL,True,True,False,,places/ChIJ-S4F5Bb0aS4RgVq6v81ZM4s/photos/AaVGc3mxG6fZIZ-sde70E9XCWvyhFEJgttDKMMwr-K9cZc2qehpf5lrf0nGJbNt0wVnu0dT4xNNPZW8CgOBrMEXGcLmhSJWOjHBPwVaq5IVvNR4_vqEcLrBEjvkGGLUHdqryHgo2B8ysvQIyOwtlzQzEhC5C5kiCNXiPpbOn-UhHCtodMXIP8HqduwE3N3p8-dfVAwBpLwMEhPlB9hjN2W0UgXdg8lG8MYS0L34L3xc1rOg4WHtXmU6jgZHD-XW1aXUg6Knc_MUzfWYL80WK3APVd8fA-8duzs4gNR7CgG5OaTTzD-Z-HZSolK9vX_52nJ2Jh4rVoiXio1ICx7c3AmGGN78XFmBRA12Y4lVZfmE04rv8dfIj0JVOSuO2zxc4fo-SsTXBzPYmuDHPkWRp9mrY8M4pOyuaEVY0F2R8r9Iz7pVHTQ,Menteng,Kota Jakarta Pusat,1,72,
google_00086,Gereja St. Petrus & Paulus,Church,-6.148730548688112,106.82173285843288,"Jl. Raya Mangga Besar No.55 1, RT.1/RW.3, Tangki, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11170, Indonesia",141.0,,,http://parokimanggabesar.or.id/,google_places,08:00,08:00,08:00,08:00,08:00,08:00,08:00,19:00,19:00,19:00,19:00,16:00,19:00,16:00,4.8,620.0,,Gereja Santo Petrus dan Paulus adalah gereja paroki Katolik di Jakarta yang melayani ibadah umat Katolik setempat.,,"church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,,,True,places/ChIJPToibPj1aS4Rrobb_jJF_2Y/photos/AaVGc3kYvRT81_XUySjcoU6j_oLYLUZBYfbdkMNzHU90j1nxoy4YetOFubC5UivbYBb39CXiGDtaZnVZWdi_ILBPb8oHxKAjasiO92pxV-XBtduM2rD7jYJfWPmsO_M1VLEj7scSXMPxJWbN-sdx4Ytgx8-uC-7WR9vOU_HFJqHzKnD9p-gVKt2bNbi_934y1KenzqW1y3e_nfInasa4ycTwW4gS6zHH3dp4T8HMEzdO_P5hbm7Jewl0bOXSs3I3FkbPqszMRcSGWoU-jKHvmbxvY4_Grg41p9mUxBzAYg_q7Cn_3dMqYxkKHjCMhMH-609gNS6WI-7zwsduWEqJbLM_R26_XohvL1hvJep_ztZqTXaFcCDzehJIEW5lF4DMAUIdND1ASkhO8ka52DKm9Xg2qaizaG670FJpMrO3y3mdvEEUlFiY,Tangki,Kota Jakarta Barat,5,36,web_manual
google_00087,Gereja Katolik Santo Kristoforus,Church,-6.164502114483805,106.7869482080968,"Jl. Satria IV No.68 Blok C, RT.12/RW.4, Jelambar, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460, Indonesia",122.0,,,https://www.parokigrogolkaj.or.id/,google_places,08:00,08:00,08:00,08:00,08:00,08:00,07:00,16:00,16:00,16:00,16:00,16:00,14:00,14:00,4.8,1148.0,,Gereja Katolik Santo Kristoforus adalah gereja paroki Katolik di Jakarta Barat yang menjadi pusat kegiatan rohani umat Katolik.,True,"church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,True,,True,places/ChIJFYOS7l72aS4RH0EqIvN7w8Y/photos/AaVGc3lvqmCaZ3bhDr5HyXah0REY03DufRh1wQD7ZvZiWe3KtvfUDuRBnsdgJ5-0RFChx7MJgPQODllHvzsTNT694cs4zr3LFgWf8rKc54E_qDHYlxwskZR6TqzY6wS8oVSwNE7uHx5isiFktjaMzd_PFan-9HYIj65RnQsAL0Y89oQxpNfdbIx-5WS7b_Pr_smpZ15esMq8RPNEEnp5sTAJf9U6E5VnYWpYjPx4qwrulNXPtBUTrWNL39lJq7uiE9e11mV3nmZ0_wjwck7bRJQVEIYdMarjJu6BgP_ho7Gf_3w3KRTlnLptkLYPGZxAIkCbWrktP1wfqM04mAOOwCVfe3dNF-CEFgkFqmCrHK1bT62LYxGUjpz6TCcpHQDmzDbrE9xfVMR4sBOfwYNmiuRW66L1OzxIWK5NG5xgFYv58DBuobY,Jelambar,Kota Jakarta Barat,3,39,web_manual
google_00089,Ocean Ecopark,Park,-6.123850775711229,106.83496392262506,"Jl. Lodan Timur No.7, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",100.0,,,http://www.ancol.com/,google_places,06:00,06:00,06:00,06:00,06:00,06:00,06:00,17:00,17:00,17:00,17:00,17:00,17:00,17:00,4.6,6786.0,,"Outdoor adventure park featuring archery, zip lines, paintball, boating & other activities.",True,"amusement_park,tourist_attraction,park,point_of_interest,establishment",amusement_park,OPERATIONAL,True,True,True,True,places/ChIJnToeJBoeai4RGjp1dqwxz54/photos/AaVGc3kz9tmCpBJvkX6d4yFyiW32ApniupuXZsBYp8FBrd7CR2xVdk05kULU7WpecCiyN-mPnljdFZiMY4SSWGXubp8wmO51Bz2jDxNixZfJc_JVFojwdwMueVbkVuKDiitH9pKpZjIqrdAqw-Wu-nb4KUBDtyeVrGsHU1C-D58gjQC_Y34-JJlS2Q6c3JoPzwC5HAmcqlfrMpMobqs13TIYn0gC-IQhEUBRrceM3RrQUdBAwSPCt7o9QKvNjhxDjSTFesSX4kfPCnCcYWYTCtqqJ-MciI0IUM5QdjUAnH6U77baGDnPv2sa9XtP57QVjYmcKnha7d60X4DkRFGDl18RA885HGUr63eqU_y79ae9ybWimJ0AKpZS1XYZtaDwXSXQ4oMP2kSP_BfQSt7e_syliaDr1Q7QckIuVrX7hovtvwWhHpfT,Ancol,Jakarta Utara,5,62,
google_00091,Gereja Katolik Bunda Hati Kudus,Church,-6.165128505212261,106.81571173640292,"Jl. KH. Hasyim Ashari No.28 3, RT.3/RW.2, Petojo Utara, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130, Indonesia",86.0,,,https://www.parokikemakmuran.or.id/,google_places,08:00,08:00,08:00,08:00,08:00,08:00,Tutup,15:30,15:30,15:30,15:30,15:30,12:00,Tutup,4.7,508.0,,Gereja Katolik Bunda Hati Kudus adalah gereja paroki Katolik di Jakarta yang menjadi tempat ibadah dan kegiatan pastoral umat.,,"church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,,,True,places/ChIJhzjHvHf2aS4RprLBmP8Doqk/photos/AaVGc3n72iQtneg-6QxKqyupP3olXPanzZGGuABCasDpliliFl9GcFQ5oRPR2tROX_VFMsU9obLz0c2SHpqwg9Bn-B08YXx-XqamVAbcpabYU0A3BK6gD_qy2_PviylbMlpOOh32JDovcTpT28dtkVKeUijbV_-ypMzygamJSdXdIgsEpHPKrB8-ulmih11H0JWSmRSr0fkqZ2kGVgNeOZR8Q91SSaZPyRDms9liPyJ2Lk0NiBE64IeLscdEXCaJzVhWi59EwPwKsoNwkHGwUQXZqG6XM2dfMZAiMhDCwuJms7n9krWBp6nCGeW9NW1-DdNkxlZ8BBkcBJ53z6ERZrlKay9I_AnpZl2Ln6jjfVIi0Q2ihMZvrxPOKHYFKojbHGX8C56XPXPUgss3ylAiBHGn9phF7u6dE3mCBWBgFomY5hHmOqX8vsd2fk25-1jpAA,Petojo Utara,Kota Jakarta Pusat,1,35,web_manual
google_00092,Gereja Santa Maria de Fatima Toasebio,Church,-6.143599359780005,106.81188421646554,"Jl. Kemenangan III No.47 3, RT.3/RW.2, Glodok, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11120, Indonesia",84.0,,,https://www.instagram.com/smdf_toasebio,web_search,06:00,06:00,06:00,06:00,06:00,18:00,07:30,07:00,07:00,07:00,07:00,07:00,19:30,19:30,4.8,1467.0,,Gereja Santa Maria de Fatima Toasebio adalah gereja Katolik unik di Glodok yang berarsitektur khas Tionghoa menyerupai klenteng. Gereja ini melambangkan akulturasi budaya Tionghoa dan iman Katolik di Jakarta.,,"tourist_attraction,church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,,,True,places/ChIJF09HgAb2aS4Rlc9umM4ei_g/photos/AaVGc3l1Nw5_liv0B5gOXHXCGR96F4pzwnI3Qzh6VXMCa4TTdLmldXptXbV_sKwm21dfXkZpQI41cLQtZEOltH9rTVtKmYXwhIZQCVTmHfPTqnJrGz80YVqZ7JizUcu0CK74xhJ1R1T7gBH8cVG4CHDmXA2qLzizvBCuedUX7OxdINv-srDXe6Q3axCqKIn-62uJTBRtvqZU3-G98EsBFQ4-yPWzGcQrMnVy6qnO280c3iIXvnhLB5O_8TRsF1T40UgLUIvOOdSf01zLUxdxuX4OzCpGlsDa7642voOQ6gybUcQ0ej2LOzAZoE6cZCh5HZoAlmcSuOSx_8sB2endga_AVuJFA5uMdW3ukydkkB8OUlVb12G-fBTaRan5iL0xtUyeNC8FTn8kD8pjMPonCEpDIU9FavxnAHDlPuVgSPYmPK5f-g5L,Glodok,Kota Jakarta Barat,5,41,web_manual
google_00094,Gereja Santa Theresia,Church,-6.188910687932485,106.82547295839127,"Jl. Gereja Theresia No.2, RT.8/RW.4, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",76.0,,,http://www.gerejatheresia.org/,google_places,Tutup,08:00,08:00,08:00,08:00,08:00,08:00,Tutup,16:00,16:00,16:00,16:00,19:00,19:00,4.9,4885.0,,"Small international Catholic church, inaugurated in 1934, featuring elaborate stained-glass windows.",,"tourist_attraction,church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,,,True,places/ChIJ2RAXUyT0aS4RIf3Ff5Jpofs/photos/AaVGc3nfm2Y6gXmnsXzOBc6yv7bjTQDb3u8bsfGLIorSoHkOYmMtwN56BFO3g63d9aDBuSOaidIxF4kbNkN6Sxk5bK0QMpJTD2CdvSDSQ__fIAg7FDA3jnkrpGs_9tIkiMWEZ2Hkv5h5poJSv-kS9t96X49YrB97AOt4EA_PeyDAav4u_yGpRY3G_RY9C9R0Gn5kgsEZzQd22y95JOtPN7GjGiaHZDOttljrGaV5Q_egj02MBIdnfkPi4OBMmBeDu-Iy2LIWbmEmLpjZuA7cgaD5P8nVkw162G376JEZ9yPv2xvYnyTYNIJDjz3v-zjjpIo9zTwFeHjNNAww5sAzIfE8rM_GXwcvbUla1qE4P-IkqxFLu760Q-_NCh-TLzs5khwwmgk_tthdu7KLpRJNXxeVmufgPXG0p4YdE6xfzCtMR-vm5DvR,Gondangdia,Kota Jakarta Pusat,1,48,
